Date,Open,High,Low,Close,Adj Close,Volume,Simple Return,Log Return,Volatility,SMA_10,SMA_50,SMA_200,EMA_12,EMA_26,EMA_50,MACD,Signal Line,Histogram,RSI,Middle Band,Upper Band,Lower Band
1991-07-16,5.125,5.625,5.125,5.5,5.5,1869200,,,,,,,5.5,5.5,5.5,0.0,0.0,0.0,,5.5,5.5,5.5
1991-07-17,5.625,5.625,5.375,5.375,5.375,104800,-0.022727272727272707,-0.02298951822469872,,,,,5.480769230769231,5.4907407407407405,5.495098039215686,-0.00997150997150964,-0.001994301994301928,-0.007977207977207712,0.0,5.4375,5.5625,5.3125
1991-07-18,5.375,5.625,5.375,5.5,5.5,266200,0.023255813953488413,0.02298951822469878,,,,,5.483727810650887,5.491426611796982,5.495290272971934,-0.00769880114609478,-0.0031352018246604985,-0.004563599321434282,50.0,5.458333333333333,5.576184463531091,5.340482203135575
1991-07-19,5.625,5.625,5.25,5.375,5.375,224800,-0.022727272727272707,-0.02298951822469872,,,,,5.467000455166135,5.482802418330539,5.4905730073651915,-0.015801963164403965,-0.005668554092609192,-0.010133409071794773,33.33333333333333,5.4375,5.5625,5.3125
1991-07-22,5.5,5.5,5.1875,5.375,5.375,395200,0.0,0.0,,,,,5.452846538986729,5.474817054009757,5.486040732566557,-0.02197051502302827,-0.008928946278693008,-0.013041568744335262,33.33333333333333,5.425,5.547474487139159,5.302525512860841
1991-07-23,5.25,5.25,4.875,5.0,5.0,87800,-0.06976744186046513,-0.07232066157962613,,,,,5.383177840681078,5.439645420379405,5.466980311681594,-0.056467579698326276,-0.018436672962619662,-0.03803090673570661,16.666666666666657,5.354166666666667,5.690094072845773,5.018239260487561
1991-07-24,4.875,5.0,4.875,5.0,5.0,117000,0.0,0.0,,,,,5.32422740365322,5.407079092943893,5.448667358282316,-0.08285168929067321,-0.03131967622823038,-0.05153201306244284,16.666666666666657,5.303571428571429,5.701268883059288,4.90587397408357
1991-07-25,5.0,5.125,5.0,5.125,5.125,11000,0.02499999999999991,0.024692612590371414,,,,,5.293577033860417,5.386184345318419,5.435974520702618,-0.0926073114580026,-0.04357720327418482,-0.04903010818381778,28.57142857142857,5.28125,5.6715623748999,4.8909376251001
1991-07-26,5.125,5.25,5.125,5.1875,5.1875,7000,0.012195121951219523,0.01212136053234482,,,,,5.277257490189584,5.371466986405944,5.4262304218515345,-0.09420949621636066,-0.053703661862619996,-0.04050583435374066,33.33333333333333,5.270833333333333,5.643511329583298,4.898155337083368
1991-07-29,5.25,5.25,4.9375,4.9375,4.9375,43400,-0.048192771084337394,-0.049392755329576474,,5.2375,,,5.224987107083495,5.339321283709207,5.4070645229553955,-0.11433417662571266,-0.06582976481523853,-0.04850441181047413,26.31578947368422,5.2375,5.6437019202317975,4.831298079768202
1991-07-30,5.125,5.125,4.875,4.875,4.875,13000,-0.012658227848101222,-0.012739025777429714,,5.175,,,5.171142936762957,5.304927114545562,5.38619924754538,-0.13378417778260498,-0.07942064740871183,-0.05436353037389316,25.000000000000014,5.204545454545454,5.644363692735537,4.7647272163553716
1991-07-31,4.875,5.0,4.5625,4.625,4.625,493000,-0.05128205128205132,-0.05264373348542203,,5.1,,,5.087120946491733,5.2545621430977425,5.356348296661248,-0.16744119660600987,-0.09702475724817144,-0.07041643935783842,20.83333333333333,5.15625,5.6853510458000125,4.6271489541999875
1991-08-01,4.625,4.875,4.5625,4.875,4.875,219000,0.054054054054053946,0.05264373348542188,,5.0375,,,5.054486954723774,5.226446428794206,5.337471892870611,-0.171959474070432,-0.11201170061262357,-0.059947773457808426,32.14285714285715,5.134615384615385,5.664596683827718,4.604634085403052
