Date,Open,High,Low,Close,Adj Close,Volume,Simple Return,Log Return,Volatility,SMA_3,SMA_12,SMA_24,EMA_6,EMA_12,MACD,Signal Line,Histogram,RSI,Middle Band,Upper Band,Lower Band
2023-10-01,24.979999542236328,25.073999404907227,24.969999313354492,25.073999404907227,25.073999404907227,10300,,,,,,,25.073999404907227,25.073999404907227,0.0,0.0,0.0,,25.073999404907227,25.073999404907227,25.073999404907227
2023-11-01,25.63800048828125,26.865999221801758,25.63800048828125,26.724000930786133,26.724000930786133,6100,0.06580527897579769,0.06373064393245342,,,,,25.545428412301202,25.32784579350398,0.13162405334646365,0.026324810669292733,0.10529924267717092,100.0,25.89900016784668,27.549001693725586,24.248998641967773
2023-12-01,26.812999725341797,27.777000427246094,26.45199966430664,27.389999389648438,27.389999389648438,6200,0.024921360412582194,0.024615888098422644,,26.395999908447266,,,26.07244869154327,25.645100192910817,0.28637640464286207,0.07833512946400661,0.20804127517885546,100.0,26.395999908447266,28.34306777942443,24.4489320374701
2024-01-01,27.016000747680664,28.302000045776367,26.204999923706055,27.541000366210938,27.541000366210938,14200,0.005512996711477314,0.0054978557675987826,,27.218333562215168,,,26.49203488430546,25.936777142649298,0.41640323749667374,0.14594875107054006,0.2704544864261337,100.0,26.682250022888184,28.63841323357714,24.726086812199227
2024-02-01,27.84000015258789,30.040000915527344,27.84000015258789,30.040000915527344,30.040000915527344,28100,0.09073746472849042,0.08685404061402756,,28.32366689046224,,,27.505739464654567,26.568042338476687,0.7128812473703796,0.25933525033050797,0.45354599703987164,100.0,27.353800201416014,30.55956592616487,24.14803447666716
2024-03-01,30.3439998626709,30.6200008392334,29.558000564575195,30.590999603271484,30.590999603271484,98600,0.018342166143521466,0.018175977708523958,,29.390666961669922,,,28.387242361402258,27.186958840752812,0.9809948968935274,0.40366717964311183,0.5773277172504155,100.0,27.893333435058594,31.68622596878644,24.100440901330746
2024-04-01,30.600000381469727,31.729999542236328,28.739999771118164,29.679000854492188,29.679000854492188,23700,-0.029812649491903653,-0.030266081281066826,,30.103333791097004,,,28.75631621657081,27.570349919789642,1.1071239825501422,0.5443585402245179,0.5627654423256243,85.81429618705252,28.148428780691965,31.875713763003787,24.421143798380143
2024-05-01,30.450000762939453,32.099998474121094,29.329999923706055,29.645000457763672,29.645000457763672,39300,-0.0011456044930626685,-0.0011462611994883967,,29.97166697184245,,,29.01022599976877,27.889526925631802,1.1906139868719912,0.6736096295540126,0.5170043573179786,85.36284633225645,28.335500240325928,31.95985565063196,24.711144830019894
2024-06-01,29.639999389648438,31.25,29.6299991607666,31.024999618530273,31.024999618530273,26400,0.046550822717400075,0.045499826194266985,,30.11633364359538,,,29.5858756051292,28.371907339923872,1.3525435359958777,0.8093964108423857,0.5431471251534921,87.93829751531497,28.634333504570854,32.44668765084713,24.82197935829458
2024-07-01,31.395999908447266,31.899999618530273,28.700000762939453,29.742000579833984,29.742000579833984,30000,-0.041353716501901006,-0.04223311103315942,,30.137333552042644,,,29.630482740759135,28.58269091529466,1.3616503131514044,0.9198471913041895,0.44180312184721493,75.57529274339967,28.745100212097167,32.42237273515428,25.067827689040055
2024-08-01,29.469999313354492,29.5,25.190000534057617,28.601999282836914,28.601999282836914,50800,-0.03832967772080631,-0.03908358738508776,,29.789666493733723,,,29.336630324209928,28.585661433378082,1.262327595627891,0.9883432721689298,0.2739843234589612,67.18293530323243,28.73209103670987,32.23919806895404,25.224984004465703
2024-09-01,27.548999786376953,30.1299991607666,27.492000579833984,29.236000061035156,29.236000061035156,37800,0.022166309841797904,0.021924208328952238,,29.19333330790202,28.774083455403645,,29.30787882044571,28.68571352994071,1.2207007126879255,1.0348147602727291,0.18588595241519634,69.09174679718531,28.774083455403645,32.14341638735564,25.404750523451643
2024-10-01,28.8700008392334,29.889999389648438,28.43000030517578,29.66160011291504,29.66160011291504,28067,0.01455739673660461,0.01445245506245696,,29.16653315226237,29.156383514404297,,29.40894204686552,28.835849927321373,1.2081269400195325,1.06947719622209,0.13864974379744255,70.25323533196045,28.842353967519905,32.113877151681585,25.570830783358225
