Date,Open,High,Low,Close,Adj Close,Volume,Simple Return,Log Return,Volatility,SMA_3,SMA_12,SMA_24,EMA_6,EMA_12,MACD,Signal Line,Histogram,RSI,Middle Band,Upper Band,Lower Band
2020-01-01,25.06999969482422,28.200000762939453,24.485000610351562,24.51300048828125,24.319377899169922,334200,,,,24.51300048828125,24.51300048828125,24.51300048828125,24.51300048828125,24.51300048828125,0.0,0.0,0.0,,24.51300048828125,24.51300048828125,24.51300048828125
2020-02-01,24.625999450683594,25.209999084472656,22.479999542236328,22.812000274658203,22.631813049316406,478400,-0.06939175864807867,-0.07191688365558953,,23.662500381469727,23.662500381469727,23.662500381469727,24.027000427246094,24.251308147723858,-0.13569232473346204,-0.02713846494669241,-0.10855385978676964,0.0,23.662500381469727,25.363500595092773,21.96150016784668
2020-03-01,23.139999389648438,23.742000579833984,18.009000778198242,20.214000701904297,20.05433464050293,765200,-0.11388740756942817,-0.1209112569582261,,22.51300048828125,22.51300048828125,22.51300048828125,22.937571934291295,23.630183925290076,-0.44770545305220466,-0.11125186256779487,-0.3364535904844098,0.0,22.51300048828125,26.048496849475764,18.977504127086736
2020-04-01,19.639999389648438,22.469999313354492,19.639999389648438,21.964000701904297,21.79051399230957,274500,0.08657365881238621,0.08302931299751791,,21.663333892822266,22.37575054168701,22.37575054168701,22.659408725037867,23.373848044769186,-0.5474569871702819,-0.1984928874882923,-0.3489640996819896,28.930402740982103,22.37575054168701,25.474274620034024,19.27722646334
2020-05-01,21.59000015258789,22.579999923706055,20.959999084472656,22.440000534057617,22.26275062561035,252400,0.021671818290920575,0.021440323080194636,,21.539333979288738,22.388600540161132,22.388600540161132,22.59672067047208,23.230179196967406,-0.5813995758697033,-0.27507422516457447,-0.3063253507051288,34.11494195082753,22.388600540161132,25.16048133316965,19.616719747152615
2020-06-01,22.440000534057617,24.079999923706055,21.100000381469727,22.298999786376953,22.122865676879883,93200,-0.006283455629453538,-0.006303279622526712,,22.234333674112957,22.3736670811971,22.3736670811971,22.511657560730615,23.086920826107338,-0.6126150588438328,-0.34258239190042616,-0.27003266694340666,33.39333498144727,22.3736670811971,24.904917649488173,19.84241651290603
2020-07-01,22.329999923706055,23.469999313354492,22.065000534057617,23.176000595092773,23.058012008666992,118700,0.039329154541344113,0.038575461312834326,,22.638333638509113,22.48828615461077,22.48828615461077,22.701469856262662,23.10062540595125,-0.5601300871585622,-0.38609193095205335,-0.1740381562065088,41.13748054532513,22.48828615461077,24.89810185625383,20.078470452967707
2020-08-01,23.190000534057617,23.799999237060547,21.229999542236328,23.72599983215332,23.60521125793457,138100,0.023731412795053197,0.023454200020371928,,23.067000071207683,22.64300036430359,22.64300036430359,22.994192706517133,23.196836856136184,-0.46875155097685095,-0.4026238549570129,-0.06612769601983803,45.13776957825043,22.64300036430359,25.041235523428778,20.2447652051784
2020-09-01,22.709999084472656,24.1299991607666,22.709999084472656,23.40999984741211,23.290821075439453,227400,-0.01331872152814273,-0.01340821117977922,,23.437333424886067,22.728222529093426,22.728222529093426,23.11299474677284,23.229631162486324,-0.4170247587229383,-0.40550403571019805,-0.011520723012740264,43.44154721827425,22.728222529093426,25.040122816031424,20.416322242155427
2020-10-01,23.360000610351562,24.100000381469727,22.90999984741211,23.100000381469727,22.982398986816406,168000,-0.013242181459332758,-0.013330640943166173,,23.41200002034505,22.765400314331053,22.765400314331053,23.10928207097195,23.20968796540685,-0.39647495285874257,-0.403698219139907,0.007223266281164431,41.89700579729865,22.765400314331053,24.969975874572956,20.56082475408915
2020-11-01,23.239999771118164,25.309999465942383,23.239999771118164,24.829999923706055,24.703588485717773,106000,0.07489175383841529,0.07221996240583477,,23.78000005086263,22.9530911879106,22.9530911879106,23.600915743181694,23.458966728222112,-0.2378507830390717,-0.37052873191973995,0.13267794888066825,51.516888953385966,22.9530911879106,25.36709943861546,20.539082937205745
2020-12-01,25.049999237060547,25.649999618530273,24.459999084472656,25.44300079345703,25.31346893310547,142500,0.02468791267154713,0.02438809078591997,,24.457667032877605,23.16058365503947,23.16058365503947,24.127225757546075,23.764202738258255,-0.06196168279521075,-0.30881532209483414,0.2468536392996234,54.20358109783412,23.16058365503947,25.850593624141524,20.470573685937417
2021-01-01,25.604999542236328,26.079999923706055,25.239999771118164,25.339000701904297,25.298250198364258,187900,-0.004087571760775899,-0.004095948717626608,,25.20400047302246,23.229417006174724,23.328154197105995,24.47344717021985,24.006479348049954,0.0682529802667986,-0.2334016616225076,0.30165464188930624,53.698729117556624,23.328154197105995,26.16141397809144,20.49489441612055
2021-02-01,25.334999084472656,27.329999923706055,25.334999084472656,25.358999252319336,25.31821632385254,140900,0.0007892399013800233,0.0007889286153445304,,25.380333582560223,23.441666920979817,23.473214558192662,24.726462050819705,24.214559333322164,0.17109052964743654,-0.1525032233685188,0.32359375301595533,53.78150744669151,23.473214558192662,26.396943084165258,20.549486032220067
2021-03-01,25.59000015258789,26.59000015258789,25.219999313354492,26.232999801635742,26.190811157226562,408000,0.03446510410841519,0.033884485501523044,,25.643666585286457,23.94325017929077,23.657200241088866,25.156901408195715,24.525088636139635,0.3194323511344628,-0.05811610846792248,0.37754845960238526,57.36866573799147,23.657200241088866,26.799484477959236,20.514916004218495
2021-04-01,26.277999877929688,27.4950008392334,26.277999877929688,27.3799991607666,27.335966110229492,94600,0.043723530202570915,0.042794636576388725,,26.323999404907227,24.394583384195965,23.889875173568726,25.79207219464454,24.9643056399284,0.5235128456075664,0.058209682347175294,0.4653031632603911,61.582697328505105,23.889875173568726,27.426128245461936,20.353622101675516
2021-05-01,27.639999389648438,28.799999237060547,27.610000610351562,28.309999465942383,28.26447105407715,58100,0.03396641101831732,0.033402291050207145,,27.307666142781574,24.883749961853027,24.149882484884824,26.511479986443923,25.479027767007477,0.7516270710850428,0.1968931600947488,0.554733910990294,64.63512633484882,24.149882484884824,28.161881466791485,20.137883502978163
2021-06-01,28.288000106811523,28.350000381469727,27.143999099731445,27.180999755859375,27.137287139892578,126500,-0.03987989160654071,-0.04069688943636906,,27.623666127522785,25.29058329264323,24.318277888827854,26.702771349134053,25.74086961144623,0.8317208370099465,0.32385869547778834,0.5078621415321581,58.55290053677367,24.318277888827854,28.457140399608136,20.179415378047572
