Date,Open,High,Low,Close,Adj Close,Volume,Simple Return,Log Return,Volatility,SMA_4,SMA_13,SMA_52,EMA_9,EMA_26,EMA_52,MACD,Signal Line,Histogram,RSI,Middle Band,Upper Band,Lower Band
2002-03-18,15.550000190734863,15.800000190734863,15.300000190734863,15.5600004196167,14.043405532836914,123500,,,,15.5600004196167,15.5600004196167,15.5600004196167,15.5600004196167,15.5600004196167,15.5600004196167,0.0,0.0,0.0,,15.5600004196167,15.5600004196167,15.5600004196167
2002-03-25,15.5,15.5,15.100000381469727,15.25,13.763620376586914,816300,-0.019922905607758,-0.020124042664478686,,15.40500020980835,15.40500020980835,15.40500020980835,15.49800033569336,15.537037425571018,15.548302290574561,-0.024729378203041108,-0.004945875640608222,-0.019783502562432886,0.0,15.40500020980835,15.715000629425049,15.09499979019165
2002-04-01,15.25,15.25,14.300000190734863,15.0,13.537986755371094,1005500,-0.016393442622950838,-0.016529301951210582,,15.270000139872232,15.270000139872232,15.270000139872232,15.398400268554688,15.49725687552872,15.52761163810005,-0.06376545083273832,-0.016709790679034244,-0.047055660153704076,0.0,15.270000139872232,15.728112561850073,14.811887717894392
2002-04-08,15.25,18.0,15.100000381469727,17.149999618530273,15.478431701660156,1775700,0.14333330790201826,0.1339479502666059,,15.740000009536743,15.740000009536743,15.740000009536743,15.748720138549805,15.619682263899204,15.588833826040812,0.07788734446359058,0.0022096363494907203,0.07567770811409986,79.33577816479985,15.740000009536743,17.415768123923,14.064231895150483
2002-04-15,17.0,17.690000534057617,16.5,17.34000015258789,15.649913787841797,529200,0.011078748587978193,0.01101782878334293,,16.18499994277954,16.060000038146974,16.060000038146974,16.066976141357422,15.747113218616885,15.6549155742124,0.20313801193438508,0.04239531146646959,0.1607427004679155,80.6896445130359,16.060000038146974,18.031030050988917,14.08897002530503
2002-04-22,17.399999618530273,19.959999084472656,17.399999618530273,19.149999618530273,17.283496856689453,1618400,0.10438289792472988,0.09928671555440584,,17.15999984741211,16.574999968210857,16.574999968210857,16.683580836791993,15.999178877869728,15.786805538148924,0.4433413354475455,0.12258451626268477,0.32075681918486076,88.1103945842638,16.574999968210857,19.497663933201107,13.65233600322061
2002-04-29,19.399999618530273,20.579999923706055,19.079999923706055,20.399999618530273,18.41166114807129,1144000,0.06527415273629833,0.06323218644410948,,18.509999752044678,17.12142848968506,17.12142848968506,17.426864593139648,16.325165599400137,15.960888333635014,0.7261975993345224,0.24330713287705233,0.48289046645747014,90.6040198652279,17.12142848968506,20.92770003616944,13.315156943200677
2002-05-06,20.649999618530273,22.450000762939453,20.360000610351562,21.760000228881836,19.63910675048828,905300,0.06666669783249457,0.06453855035553441,,19.66249990463257,17.701249957084656,17.701249957084656,18.293491720288085,16.727745942324706,16.179722744776402,1.048022953355673,0.4042502969727765,0.6437726563828966,92.3497217212465,17.701249957084656,22.401265101048274,13.001234813121037
2002-05-13,21.520000457763672,22.15999984741211,19.799999237060547,20.020000457763672,18.068700790405273,383100,-0.07996322393456046,-0.08334163575381606,,20.332499980926514,17.958888901604546,17.958888901604546,18.638793467783202,16.971616647172038,16.32463888488913,1.149418642675002,0.5532839661132216,0.5961346765617803,74.61368560475002,17.958888901604546,22.623626034118566,13.294151769090528
2002-05-20,19.5,20.979999542236328,19.200000762939453,19.989999771118164,18.041624069213867,387000,-0.0014985357622143702,-0.0014996596899005715,,20.542500019073486,18.16199998855591,18.16199998855591,18.909034728450195,17.19520058227916,16.462954390029847,1.2133677046865152,0.6853007138278804,0.5280669908586348,74.36743021103477,18.16199998855591,22.752091856377497,13.57190812073432
2002-05-27,19.93000030517578,19.93000030517578,17.950000762939453,19.5,17.599382400512695,332400,-0.024512244958908025,-0.024817671492790794,,20.317500114440918,18.283636353232644,18.283636353232644,19.027227782760157,17.365926465073297,16.5775598847457,1.2105543931284295,0.7903514496879902,0.4202029434404393,70.56367024812155,18.283636353232644,22.72721611246852,13.840056593996769
2002-06-03,19.399999618530273,19.399999618530273,15.010000228881836,15.149999618530273,13.67336654663086,1089200,-0.2230769426394732,-0.25241395879384326,,18.664999961853027,18.022499958674114,18.022499958674114,18.25178214991418,17.20178373569974,16.52368968602059,0.8475461625525327,0.8017903922608988,0.04575577029163391,48.52835332363685,18.022499958674114,22.616018056574653,13.428981860773574
2002-06-10,15.350000381469727,15.899999618530273,12.5,12.800000190734863,11.55241584777832,925000,-0.15511547768760847,-0.16855532094912531,,16.859999895095825,17.62076920729417,17.62076920729417,17.16142575807832,16.87572569533197,16.383173101292826,0.36601501714839557,0.7146353172383981,-0.34862030009000256,41.52334117790958,17.62076920729417,22.838422396744505,12.403116017843836
2002-06-17,13.050000190734863,16.0,13.050000190734863,14.399999618530273,12.996466636657715,1178200,0.12499995343387194,0.11778299426426876,,15.462499856948853,17.531538376441368,17.390714236668178,16.609140530168713,16.692338578531842,16.308336366094238,0.11221119641773925,0.5941504930742664,-0.4819392966565271,46.75614990586733,17.390714236668178,22.68518826445708,12.096240208879276
2002-06-24,13.920000076293945,14.25,13.0,13.600000381469727,12.274441719055176,655200,-0.055555504045367354,-0.05715835929975083,,13.987499952316284,17.404615328862118,17.137999979654946,16.007312500428917,16.463276489860572,16.206135008183878,-0.15173431390789105,0.4449735316778349,-0.596707845585726,44.60679676477367,17.137999979654946,22.59135704736499,11.684642911944902
2002-07-01,13.600000381469727,14.0,12.199999809265137,12.65999984741211,11.426061630249023,338300,-0.06911768438906718,-0.0716224161279765,,13.365000009536743,17.224615317124588,16.85812497138977,15.337849969825557,16.181552294123648,16.07231858702268,-0.43178586102336247,0.26962165313759545,-0.7014075141609579,42.154696566191944,16.85812497138977,22.566032693688953,11.150217249090588
2002-07-08,12.649999618530273,13.800000190734863,12.649999618530273,13.399999618530273,12.093935012817383,517800,0.05845179937102696,0.056807273825701186,,13.514999866485596,16.936153778663048,16.65470583298627,14.950279899566501,15.975511355190806,15.97147636179655,-0.5872475089474456,0.09824782072058724,-0.6854953296680328,44.73048958064813,16.65470583298627,22.426361204489325,10.883050461483217
2002-07-15,13.34000015258789,13.359999656677246,11.270000457763672,11.579999923706055,10.451326370239258,338100,-0.13582087661460984,-0.14597521293254972,,12.809999942779541,16.49307683797983,16.372777726915146,14.276223904394413,15.649917915821565,15.805760269793135,-0.8475408268916365,-0.09090990880185751,-0.756630918089779,40.011470012752916,16.372777726915146,22.444533141789687,10.301022312040605
2002-07-22,11.479999542236328,11.850000381469727,9.75,11.010000228881836,9.936882972717285,442500,-0.04922277189806723,-0.05047549403329625,,12.162499904632568,15.866923038776104,16.090526279650238,13.622979169291899,15.306220309381585,15.624788192777615,-1.0872858143052095,-0.2901850899025279,-0.7971007244026816,38.636681374291626,16.090526279650238,22.467189207686225,9.713863351614252
2002-07-29,11.25,12.899999618530273,10.270000457763672,10.300000190734863,9.2960844039917,458000,-0.06448683227857477,-0.06666005776959154,,11.572499990463257,15.090000005868765,15.800999975204467,12.958383373580492,14.935389189481826,15.423852796474115,-1.3193676643041456,-0.4960216047828515,-0.8233460595212941,36.934326707725084,15.800999975204467,22.509164787305977,9.092835163102958
2002-08-05,10.369999885559082,10.65999984741211,9.90999984741211,10.0,9.025323867797852,304700,-0.029126231570822836,-0.029558820759492094,,10.722500085830688,14.185384603647085,15.524761881147112,12.366706698864395,14.569804805075766,15.21917910604113,-1.5100942837715738,-0.6988361405805961,-0.8112581431909778,36.20837602487234,15.522999954223632,22.69300993224746,8.352989976199805
2002-08-12,10.100000381469727,11.199999809265137,9.520000457763672,10.279999732971191,9.278033256530762,561300,0.02799997329711923,0.027615141057408078,0.6744493614453352,10.397500038146973,13.436153778663048,15.28636360168457,11.949365305685756,14.252041466401351,15.032794978755472,-1.6199787586868535,-0.8830646642018476,-0.7369140944850059,37.444224186466975,15.274499940872193,22.80078312232557,7.748216759418815
2002-08-19,10.300000190734863,11.949999809265137,10.300000190734863,10.800000190734863,9.747352600097656,368900,0.050583703431029026,0.04934591773935571,0.6827374563412101,10.34500002861023,12.729230734018179,15.091304322947627,11.71949228269558,13.996334705240871,14.873066873547147,-1.6461277693693948,-1.035677285235357,-0.6104504841340377,39.777629053120116,15.064499950408935,22.83995479901668,7.289045101801188
2002-08-26,10.899999618530273,12.5,10.699999809265137,12.449999809265137,11.236529350280762,261800,0.15277773975835474,0.14217445579983776,0.7248794034006669,10.882499933242798,12.186923027038574,14.981249968210856,11.865593788009491,13.88179137961304,14.781630380555374,-1.5162316939886917,-1.1317881669860241,-0.3844435270026676,46.58599135516615,14.829499959945679,22.62270588210173,7.036294037789626
2002-09-02,12.449999809265137,12.449999809265137,10.699999809265137,11.369999885559082,10.26179313659668,353800,-0.08674698315274931,-0.09074230989336686,0.6968395392020711,11.224999904632568,11.89615381681002,14.836799964904785,11.76647500751941,13.695732750423858,14.652889607159286,-1.483336110963398,-1.202097755781499,-0.2812383551818991,43.14752145853368,14.530999946594239,22.37387922800166,6.688120665186818
2002-09-09,11.369999885559082,12.319999694824219,10.699999809265137,11.380000114440918,10.270819664001465,353900,0.0008795276149946574,0.000879141057224106,0.6959107729584834,11.5,11.786923041710487,14.703846124502329,11.689180028903712,13.524196999610307,14.529384343283121,-1.4398613639990074,-1.2496504774250006,-0.19021088657400687,43.189334394273914,14.142499971389771,21.799245683137766,6.485754259641777
2002-09-16,11.279999732971191,11.449999809265137,10.069999694824219,10.220000267028809,9.223881721496582,507300,-0.10193320173521792,-0.10751082785088296,0.6803831345833673,11.355000019073486,11.465384630056528,14.537777759410718,11.395344076528731,13.27944168608575,14.366766076254656,-1.4819268764102187,-1.2961057572220442,-0.18582111918817446,39.555226560965345,13.633500003814698,20.902294363662502,6.364705643966893
2002-09-23,10.010000228881836,10.079999923706055,8.5,8.979999542236328,8.104741096496582,617600,-0.12133079181934092,-0.12934677956542462,0.679379734390788,10.487499952316284,11.109999950115498,14.339285680225917,10.912275169670252,12.960964490245052,14.163491867423776,-1.59691356786786,-1.3562673193512076,-0.2406462485166525,36.06205100584853,12.994499969482423,19.50027428141697,6.488725657547875
2002-09-30,9.050000190734863,9.399999618530273,8.649999618530273,8.75,7.897158622741699,229300,-0.025612422490062903,-0.025946130968673885,0.6591170359762732,9.832499980926514,10.809230731083797,14.14655169125261,10.479820135736203,12.649041194671346,13.95920915544552,-1.6871519526598746,-1.422444246012941,-0.26470770664693366,35.43693247525442,12.430999946594238,18.329016127537347,6.532983765651128
2002-10-07,8.699999809265137,9.100000381469727,7.550000190734863,8.449999809265137,7.626399517059326,478800,-0.03428573608398433,-0.03488728157261396,0.6560359516773381,9.099999904632568,10.428461514986479,13.956666628519693,10.073856070441991,12.338001092048664,13.751314463136827,-1.7625563781520128,-1.4904666724407554,-0.27208970571125746,34.594569778415476,11.853999948501587,16.873646911060145,6.834352985943027
2002-10-14,8.300000190734863,9.800000190734863,8.229999542236328,9.149999618530273,8.258171081542969,231200,0.08284021598410107,0.07958741879983953,0.6795449625751623,8.832499742507935,10.24153841458834,13.801612854003906,9.889084780059648,12.101852834751005,13.577679940698843,-1.7457073662953349,-1.5415148112116712,-0.20419255508366363,38.28113571004004,11.3364999294281,15.064192345542041,7.60880751331416
2002-10-21,9.130000114440918,9.149999618530273,7.809999942779541,7.980000019073486,7.20220947265625,229000,-0.1278688140147397,-0.13681542374486996,0.6960510853946508,8.582499861717224,10.008461475372314,13.61968745291233,9.507267827862416,11.796530403960077,13.366446736109207,-1.8059457738708957,-1.5944010037435163,-0.21154477012737938,34.755007789030344,10.977999949455262,14.545388933078566,7.410610965831957
2002-10-28,8.199999809265137,9.470000267028809,7.110000133514404,9.289999961853027,8.384525299072266,1038300,0.16416039343965294,0.15200013486762828,0.6707158891346515,8.717499852180481,9.930769150073711,13.48848480166811,9.463814254660537,11.610861482322516,13.212618555948596,-1.728059108885052,-1.6211326247718234,-0.10692648411322869,41.277154836231915,10.80249993801117,14.33930569465004,7.265694181372299
2002-11-04,9.25,9.75,8.75,9.399999618530273,8.483804702758789,542000,0.011840652005267183,0.011771099974564879,0.6299330622540061,8.954999804496765,9.88461527457604,13.368235237458173,9.451051327434485,11.447093936856424,13.06874614321583,-1.6385689103277592,-1.6246198818830107,-0.013949028444748546,41.80322906504024,10.55249993801117,13.724880053816282,7.3801198222060584
2002-11-11,9.050000190734863,9.050000190734863,8.369999885559082,8.420000076293945,7.59932279586792,195300,-0.10425527468154883,-0.1100998113787976,0.6080831160875738,8.772499918937683,9.74153837790856,13.226857089996338,9.244841077206377,11.222864761999944,12.893321763331985,-1.6279589585843137,-1.6252876972232713,-0.002671261361042454,38.49452356539168,10.29349992275238,13.268013481136038,7.3189863643687225
2002-11-18,8.40999984741211,8.4399995803833,8.109999656677246,8.300000190734863,7.4910197257995605,381800,-0.01425176775199033,-0.014354299532617985,0.6061238878879259,8.852499961853027,9.549230685600868,13.08999995390574,9.055872899912075,11.006356275239568,12.719988873800018,-1.6106667199286715,-1.6223635017643514,0.011696781835679904,38.09689506298198,10.075499939918519,12.962085950515437,7.1889139293216
2002-11-25,8.350000381469727,9.600000381469727,8.350000381469727,9.399999618530273,8.483804702758789,204100,0.13253004849606143,0.12445411091141563,0.6413563371031001,8.879999876022339,9.31461528631357,12.99027021511181,9.124698243635715,10.887366893261103,12.594706260393611,-1.4910142513010705,-1.5960936516716953,0.1050794003706248,43.82508360344414,9.875499939918518,12.335820917107272,7.4151789627297635
