Date,Open,High,Low,Close,Adj Close,Volume,Simple Return,Log Return,Volatility,SMA_3,SMA_12,SMA_24,EMA_6,EMA_12,MACD,Signal Line,Histogram,RSI,Middle Band,Upper Band,Lower Band
2013-06-01,0.9900000095367432,0.9900000095367432,0.5199999809265137,0.9900000095367432,0.9900000095367432,2500,,,,,,,0.9900000095367432,0.9900000095367432,0.0,0.0,0.0,,0.9900000095367432,0.9900000095367432,0.9900000095367432
2013-07-01,0.5199999809265137,0.9900000095367432,0.15000000596046448,0.4300000071525574,0.4300000071525574,7700,-0.5656565626158226,-0.8339197274402471,,,,,0.8300000088555471,0.9038461630160991,-0.04467236486255621,-0.008934472972511242,-0.03573789189004497,0.0,0.7100000083446503,1.270000010728836,0.15000000596046448
2013-08-01,0.4300000071525574,0.5099999904632568,0.12999999523162842,0.27000001072883606,0.27000001072883606,8100,-0.3720930087495459,-0.4653632265866585,,0.5633333424727122,,,0.6700000093907726,0.8063313703565202,-0.09192652662214851,-0.025532883702438697,-0.06639364291970981,0.0,0.5633333424727122,1.1807113105528702,-0.05404462560744583
2013-09-01,0.27000001072883606,0.3499999940395355,0.17000000178813934,0.17000000178813934,0.17000000178813934,19300,-0.3703703887668649,-0.46262355116607534,,0.2900000065565109,,,0.5271428643614489,0.7084342367306155,-0.13587863097468067,-0.04760203315688709,-0.08827659781779358,0.0,0.465000007301569,1.098955845096011,-0.1689558304928731
2013-10-01,0.17000000178813934,0.3499999940395355,0.1550000011920929,0.20000000298023224,0.20000000298023224,6300,0.17647059339140525,0.16251893388046937,,0.2133333384990692,,,0.4336734753953869,0.6302135853844026,-0.16637240345237025,-0.07135610721598373,-0.09501629623638652,3.529411867828088,0.4120000064373016,1.017362711668405,-0.19336269879380186
2013-11-01,0.3499999940395355,0.3499999940395355,0.20000000298023224,0.20000000298023224,0.20000000298023224,12400,0.0,0.0,,0.19000000258286795,,,0.3669096261339142,0.5640268803991456,-0.18836755392973548,-0.09475839655873408,-0.0936091573710014,3.529411867828088,0.37666667252779007,0.951432329505038,-0.19809898444945784
2013-12-01,0.20000000298023224,0.3400000035762787,0.20000000298023224,0.20000000298023224,0.20000000298023224,7600,0.0,0.0,,0.20000000298023224,,,0.3192211623757194,0.5080227454116205,-0.20345358289143478,-0.11649743382527424,-0.08695614906616055,3.529411867828088,0.35142857687813894,0.8977334224337057,-0.19487626867742786
2014-01-01,0.27000001072883606,0.28999999165534973,0.07000000029802322,0.23000000417232513,0.23000000417232513,138700,0.1500000037252902,0.13976194561454147,,0.21000000337759653,,,0.2937294028890353,0.46525001599019045,-0.2105613994142923,-0.13531022694307784,-0.07525117247121446,6.818182010603834,0.3362500052899122,0.8535446546297785,-0.18104464404995402
2014-02-01,0.23000000417232513,0.28999999165534973,0.10000000149011612,0.27000001072883606,0.27000001072883606,9500,0.1739130688299524,0.16034267167106453,,0.23333333929379782,,,0.2869495765575498,0.43521155364228975,-0.21053975771214511,-0.1503561330968913,-0.06018362461525381,10.869565992026324,0.328888894783126,0.8183733840253467,-0.16059559445909471
2014-03-01,0.27000001072883606,0.28999999165534973,0.20000000298023224,0.2199999988079071,0.2199999988079071,5900,-0.18518522197817433,-0.20479445780104638,,0.24000000456968942,,,0.2678211257719376,0.40210208366776934,-0.21211209342395976,-0.16270732516230502,-0.04940476826165474,10.309278968163753,0.3180000051856041,0.7869392375898236,-0.1509392272186154
2014-04-01,0.2199999988079071,0.28999999165534973,0.20999999344348907,0.20999999344348907,0.20999999344348907,7000,-0.045454570084564105,-0.046520041437769874,,0.23333333432674408,,,0.2513008022495237,0.372547915940957,-0.211724469769421,-0.17251075408372823,-0.03921371568569276,10.204082191213857,0.3081818222999573,0.7595891762856521,-0.14322553168573754
2014-05-01,0.20999999344348907,0.4000000059604645,0.20999999344348907,0.30000001192092896,0.30000001192092896,36600,0.42857152993987513,0.35667501489664244,,0.24333333472410837,0.3075000047683716,,0.2652148621556395,0.36138669993787575,-0.2018284728992097,-0.17837429784682451,-0.023454175052385173,17.757011037776977,0.3075000047683716,0.7397133052764769,-0.12471329573973378
2014-06-01,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,1500,0.0,0.0,,0.27000000576178235,0.2500000049670537,,0.27515347637429366,0.3519425940891147,-0.19177515942084805,-0.18105447016162923,-0.010720689259218819,17.757011037776977,0.3069230822416452,0.7221994255958089,-0.10835326111251847
