Date,Open,High,Low,Close,Adj Close,Volume,Simple Return,Log Return,Volatility,SMA_1,SMA_4,SMA_8,EMA_1,EMA_4,EMA_8,MACD,Signal Line,Histogram,RSI,Middle Band,Upper Band,Lower Band
2018-06-01,25.260000228881836,26.959999084472656,24.91900062561035,26.239999771118164,25.38907241821289,529800,,,,26.239999771118164,,,26.239999771118164,26.239999771118164,26.239999771118164,0.0,0.0,0.0,,26.239999771118164,26.239999771118164,26.239999771118164
2018-09-01,26.15999984741211,26.559999465942383,23.459999084472656,25.260000228881836,24.440853118896484,205000,-0.037347543856116716,-0.03806282936987367,,25.260000228881836,,,25.260000228881836,25.84799995422363,26.022222095065644,-0.07817660165988016,-0.015635320331976035,-0.06254128132790412,0.0,25.75,26.729999542236328,24.770000457763672
2018-12-01,25.290000915527344,27.34000015258789,21.360000610351562,27.238000869750977,26.35470962524414,441800,0.07830564619740299,0.07539096309491004,,27.238000869750977,,,27.238000869750977,26.40400032043457,26.292395156106828,0.01925405046122819,-0.008657446173335191,0.027911496634563382,66.86952394953974,26.246000289916992,27.861053344557675,24.63094723527631
2019-03-01,27.030000686645508,33.51499938964844,26.15999984741211,26.993999481201172,26.20630645751953,1356400,-0.008958123972335308,-0.00899848921024604,,26.993999481201172,26.433000087738037,,26.993999481201172,26.63999998474121,26.448307228350014,0.07590468935600114,0.008254980932532074,0.06764970842346907,61.77388101176396,26.433000087738037,27.97440346440473,24.891596711071344
2019-06-01,27.059999465942383,33.470001220703125,27.059999465942383,30.610000610351562,29.8477725982666,877100,0.13395573826207574,0.12571217302888654,,30.610000610351562,27.525500297546387,,30.610000610351562,28.228000234985352,27.373127979905917,0.4078800128740916,0.08817998732084399,0.3197000255532476,82.04751472683495,27.268400192260742,30.883235299131364,23.65356508539012
2019-09-01,30.440000534057617,33.4900016784668,29.84000015258789,32.369998931884766,31.587665557861328,714200,0.05749749383990577,0.05590526204414572,,32.369998931884766,29.30299997329712,,32.369998931884766,29.884799713745117,28.483543747012327,0.8037251607912062,0.2312890220149164,0.5724361387762897,85.73093046271988,28.118666648864746,33.153371703390995,23.083961594338497
2019-12-01,32.10499954223633,43.73699951171875,31.90999984741211,37.15999984741211,36.44397735595703,2537600,0.1479765546364955,0.1380008748983175,,37.15999984741211,31.783499717712402,,37.15999984741211,32.79487976721191,30.411645102656724,1.486809322240802,0.48239308206009357,1.0044162401807086,90.84380046864725,29.410285677228654,37.26940705615576,21.55116429830155
2020-03-01,37.689998626708984,40.31999969482422,23.155000686645508,36.13999938964844,35.592376708984375,2883500,-0.02744888218385466,-0.027832641563847592,,36.13999938964844,34.06999969482422,30.251499891281128,36.13999938964844,34.13292761618652,31.684612721988216,1.9236779669481905,0.770650059037713,1.1530279079104775,84.40366267084177,30.251499891281128,38.84562713914581,21.657372643416444
2020-06-01,36.279998779296875,53.89099884033203,36.060001373291016,53.65999984741211,53.17900085449219,3573000,0.4847814264983612,0.3952675738783224,,53.65999984741211,39.832499504089355,33.67899990081787,53.65999984741211,41.943756508676756,36.56803208319353,3.6416385887263125,1.344847764975433,2.2967908237508796,92.96727720985788,32.852444330851235,49.6491597333285,16.055728928373966
2020-09-01,53.779998779296875,72.44999694824219,47.31999969482422,70.19999694824219,69.7822494506836,5570800,0.3082369949285,0.26868042540555875,,70.19999694824219,49.28999900817871,39.296499490737915,70.19999694824219,53.24625268450293,44.04180205320434,6.265548946154581,2.328988001211263,3.9365609449433183,95.36822698425102,36.58719959259033,64.08372611183995,9.090673073340703
