Date,Open,High,Low,Close,Adj Close,Volume,Simple Return,Log Return,Volatility,SMA_3,SMA_12,SMA_24,EMA_6,EMA_12,MACD,Signal Line,Histogram,RSI,Middle Band,Upper Band,Lower Band
2021-03-01,18.579999923706055,18.920000076293945,18.450000762939453,18.493999481201172,18.268224716186523,2500,,,,,,,18.493999481201172,18.493999481201172,0.0,0.0,0.0,,18.493999481201172,18.493999481201172,18.493999481201172
2021-04-01,18.6299991607666,20.59000015258789,18.55699920654297,18.844999313354492,18.614938735961914,19800,0.01897911982262701,0.018801263179447216,,,,,18.59428514753069,18.547999455378605,0.027999986610520722,0.005599997322104144,0.022399989288416577,100.0,18.669499397277832,19.020499229431152,18.31849956512451
2021-05-01,18.780000686645508,19.07200050354004,17.957000732421875,19.030000686645508,18.79768180847168,245100,0.009817000797655462,0.009769127107706986,,18.789666493733723,,,18.718775301563497,18.622153490958127,0.0643761541991239,0.017355228697508097,0.04702092550161581,100.0,18.789666493733723,19.23425053529717,18.345082452170274
2021-06-01,19.06999969482422,19.200000762939453,18.600000381469727,18.670000076293945,18.442075729370117,10900,-0.018917530076822175,-0.0190987557502456,,18.84833335876465,,,18.70483952291505,18.629514504086714,0.06342437180660454,0.026569057319327388,0.03685531448727715,59.82144187600982,18.75974988937378,19.158474438538764,18.361025340208794
2021-07-01,18.610000610351562,18.659000396728516,17.81999969482422,18.08099937438965,18.08099937438965,10000,-0.03154797533462117,-0.032056333071489716,,18.593666712443035,,,18.526599480479224,18.545127561056397,0.014970077508912993,0.024249261357244513,-0.00927918384833152,36.09429607395105,18.623999786376952,19.273641580217095,17.97435799253681
2021-08-01,18.139999389648438,18.381999969482422,17.8700008392334,18.07200050354004,18.07200050354004,13800,-0.0004976976473078931,-0.0004978215398910311,,18.274333318074543,,,18.3967140584966,18.472338782976955,-0.023881146495902783,0.014623179786615056,-0.03850432628251784,35.87688803720731,18.531999905904133,19.253785846281744,17.810213965526522
2021-09-01,18.190000534057617,18.2549991607666,16.84000015258789,16.94099998474121,16.94099998474121,5900,-0.06258302829159845,-0.06462708857058883,,17.697999954223633,,,17.980795751709344,18.236748198632995,-0.14427025345233346,-0.017155506861174646,-0.12711474659115882,20.419078704050193,18.30471420288086,19.603313806660502,17.006114599101217
2021-10-01,16.941999435424805,17.729000091552734,16.454999923706055,17.57699966430664,17.57699966430664,14000,0.03754203884884455,0.036854491674209004,,17.53000005086263,,,17.865425441022857,18.135248424121247,-0.18621308072121323,-0.05096702163318236,-0.13524605908803086,35.93990538713133,18.213749885559082,19.520368426408872,16.907131344709292
2021-11-01,17.676000595092773,18.0,17.344999313354492,17.344999313354492,17.344999313354492,4200,-0.013199087181145486,-0.013286969298122769,,17.28766632080078,,,17.71673226168904,18.013671637849438,-0.2354593342902085,-0.08786548416458759,-0.1475938501256209,33.552826647605926,18.117222044203018,19.46470908176243,16.769735006643607
2021-12-01,17.31999969482422,17.549999237060547,15.569999694824219,16.459999084472656,16.459999084472656,29000,-0.05102336488422021,-0.052371101206616845,,17.12733268737793,,,17.357665639627214,17.774645091176087,-0.34195759298822637,-0.13868390592931534,-0.20327368705891102,26.77022167579969,17.95149974822998,19.571020925159832,16.33197857130013
2022-01-01,16.469999313354492,16.746000289916992,15.729999542236328,16.1299991607666,16.1299991607666,25400,-0.020048599153164925,-0.020252299519809655,,16.644999186197918,,,17.00690378852418,17.521622640343857,-0.44782422727247706,-0.2005119701979477,-0.24731225707452936,24.89380553560295,17.78590878573331,19.651712289074794,15.920105282391821
2022-02-01,16.229999542236328,16.81999969482422,15.619999885559082,15.956000328063965,15.956000328063965,58000,-0.010787280951995215,-0.010845885504067908,,16.181999524434406,17.633416414260864,,16.70664565696412,17.280757669223874,-0.5395450102774717,-0.2683185782138525,-0.2712264320636192,24.00656827921985,17.633416414260864,19.686290849789096,15.580541978732633
2022-03-01,15.890000343322754,15.890000343322754,14.550000190734863,15.508999824523926,15.508999824523926,46400,-0.028014570967000996,-0.028414465340850893,,15.864999771118164,17.384666442871094,,16.36446113340978,17.00817953927004,-0.6409155213440911,-0.34283796683990025,-0.2980775545041909,21.992879925653156,17.469999753511868,19.744193516026805,15.195805990996929
2022-04-01,15.697999954223633,15.880000114440918,14.539999961853027,14.730999946594238,14.730999946594238,14100,-0.05016441335562205,-0.05146637605544675,,15.398666699727377,17.04183316230774,,15.897757937176767,16.657844217319916,-0.7750956496631112,-0.42928950340454247,-0.3458061462585687,19.19110258126024,17.27435691016061,19.880674255046298,14.668039565274922
2022-05-01,14.71500015258789,15.069999694824219,13.90999984741211,14.927000045776367,14.927000045776367,17800,0.013305281372120614,0.013217543510383376,,15.05566660563151,16.69991644223531,,15.620398539633797,16.39156049862091,-0.8557541964208824,-0.5145824420078104,-0.3411717544130719,21.89080036160081,17.117866452534994,19.89481252843615,14.340920376633838
2022-06-01,15.029000282287598,15.029000282287598,13.871000289916992,14.187000274658203,14.187000274658203,33000,-0.0495745808835546,-0.050845585028085914,,14.615000089009603,16.32633312543233,,15.210856178212198,16.05239738724203,-0.9682273507343098,-0.6053114237531103,-0.36291592698119945,19.27284745498241,16.934687316417694,19.9748749617292,13.894499671106189
2022-07-01,14.053000450134277,14.053000450134277,13.420000076293945,13.83899974822998,13.83899974822998,9100,-0.024529535468455932,-0.024835396638695915,,14.31766668955485,15.972833156585693,,14.818897198217279,15.711874673547868,-1.0730741392620757,-0.6988639668549035,-0.37421017240717225,18.172218011021073,16.75258804770077,20.04216240787736,13.463013687524176
2022-08-01,13.670000076293945,14.060999870300293,13.291999816894531,13.428000450134277,13.428000450134277,7600,-0.02969862747112706,-0.030148562411151034,,13.818000157674154,15.585833152135214,,14.42149812733642,15.360509408407315,-1.17577656272295,-0.7942464860285128,-0.38153007669443717,16.941673273495894,16.567888736724854,20.10905478472063,13.026722688729079
2022-09-01,13.300000190734863,13.550000190734863,11.753000259399414,11.753000259399414,11.753000259399414,37800,-0.12473936063340796,-0.13323356341822457,,13.006666819254557,15.153499841690063,,13.659070165068703,14.805508000867638,-1.3764605101344163,-0.9106892908496935,-0.46577121928472276,13.060192003361493,16.314473553707725,20.376942121671476,12.252004985743973
2022-10-01,11.895000457763672,12.274999618530273,11.220000267028809,11.229000091552734,11.229000091552734,20900,-0.04458437473679222,-0.04560882347798579,,12.136666933695475,14.624499877293905,,12.964764429778427,14.255276014819191,-1.5598059465940235,-1.0405126219985597,-0.5192933245954638,12.124353255331997,16.060199880599974,20.59806898249378,11.52233077870617
2022-11-01,11.390000343322754,13.29699993133545,11.29800033569336,13.29699993133545,13.29699993133545,6200,0.18416598298350828,0.16903871496701395,,12.093000094095865,14.287166595458984,,13.059688858794718,14.107848925052462,-1.5207084415401777,-1.1365517859068834,-0.38415665563329426,32.63898921627995,15.800349903106689,20.346177290442817,11.25452251577056
2022-12-01,13.279000282287598,13.4399995803833,12.899999618530273,13.102999687194824,13.102999687194824,10300,-0.014589775523984772,-0.014697252960998523,0.18751297611979323,12.542999903361002,14.007416645685831,,13.072063381194749,13.953256734612825,-1.4882222853577538,-1.2068858857970577,-0.2813363995606961,31.886942840517932,15.513249921798707,19.978225024705615,11.0482748188918
2023-01-01,13.206000328063965,14.868000030517578,13.206000328063965,14.493000030517578,14.493000030517578,13400,0.10608260524352753,0.10082458859639905,0.2052394538085046,13.630999883015951,13.871000051498413,,13.478045281001272,14.036294164752018,-1.3349271522961175,-1.2324941390968696,-0.10243301319924791,42.1687170666585,15.28639988899231,19.4654947311517,11.10730504683292
